date,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3),OT
2012/1/3 16:20,171.7,5.993,282.905,101858.848,1.239,0.507
2012/1/3 16:25,169.212,5.731,282.844,101857.016,1.239,0.444
2012/1/3 16:30,167.075,5.447,282.783,101857.016,1.239,0.378
2012/1/3 16:35,166.805,5.289,282.731,101855.184,1.239,0.341
2012/1/3 16:40,168.222,5.27,282.688,101855.184,1.239,0.337
2012/1/3 16:45,170.139,5.368,282.654,101854.272,1.239,0.36
2012/1/3 16:50,172.782,5.551,282.624,101853.352,1.239,0.402
2012/1/3 16:55,174.809,5.774,282.609,101853.352,1.239,0.454
2012/1/3 17:00,173.76,5.935,282.612,101854.272,1.239,0.492
2012/1/3 17:05,169.921,6.015,282.606,101853.352,1.24,0.513
2012/1/3 17:10,165.603,6.027,282.602,101852.44,1.24,0.517
2012/1/3 17:15,163.406,6.036,282.587,101852.44,1.24,0.52
2012/1/3 17:20,164.185,6.054,282.563,101854.272,1.24,0.525
2012/1/3 17:25,167.261,6.061,282.526,101852.44,1.24,0.527
2012/1/3 17:30,169.953,6.07,282.486,101852.44,1.24,0.53
2012/1/3 17:35,170.085,6.088,282.456,101850.608,1.24,0.536
2012/1/3 17:40,166.267,6.125,282.441,101849.696,1.24,0.547
2012/1/3 17:45,160.983,6.289,282.453,101848.776,1.24,0.598
2012/1/3 17:50,157.973,6.488,282.465,101845.12,1.24,0.658
2012/1/3 17:55,157.165,6.543,282.486,101839.616,1.24,0.675
2012/1/3 18:00,157.005,6.433,282.477,101835.96,1.24,0.641
2012/1/3 18:05,156.879,6.338,282.429,101832.296,1.24,0.612
2012/1/3 18:10,156.193,6.305,282.395,101829.544,1.24,0.602
2012/1/3 18:15,154.556,6.25,282.358,101824.968,1.239,0.585
2012/1/3 18:20,152.749,6.225,282.309,101819.48,1.239,0.578
2012/1/3 18:25,151.6,6.244,282.258,101815.816,1.239,0.583
2012/1/3 18:30,151.529,6.228,282.203,101812.16,1.24,0.579
2012/1/3 18:35,151.716,6.128,282.178,101810.32,1.24,0.548
2012/1/3 18:40,151.743,5.975,282.123,101806.664,1.24,0.501
2012/1/3 18:45,150.815,5.868,282.068,101803.0,1.24,0.476
2012/1/3 18:50,149.332,5.862,281.962,101798.424,1.24,0.475
2012/1/3 18:55,149.26,6.033,281.91,101798.424,1.239,0.519
2012/1/3 19:00,150.677,6.295,281.873,101796.592,1.239,0.599
2012/1/3 19:05,152.973,6.546,281.788,101792.928,1.238,0.675
2012/1/3 19:10,155.934,6.744,281.8,101796.592,1.237,0.735
2012/1/3 19:15,159.131,6.888,281.843,101800.248,1.236,0.779
2012/1/3 19:20,161.289,6.958,281.824,101800.248,1.236,0.8
2012/1/3 19:25,161.938,6.961,281.888,101801.168,1.235,0.8
2012/1/3 19:30,162.597,6.936,281.955,101800.256,1.235,0.793
2012/1/3 19:35,163.465,6.949,281.94,101797.504,1.235,0.797
2012/1/3 19:40,165.113,6.939,281.971,101797.504,1.235,0.794
2012/1/3 19:45,167.332,6.939,282.004,101797.504,1.234,0.793
2012/1/3 19:50,169.953,7.007,281.898,101795.68,1.234,0.816
2012/1/3 19:55,171.359,7.071,281.919,101793.84,1.233,0.84
2012/1/3 20:00,172.963,7.12,281.937,101793.84,1.233,0.858
2012/1/3 20:05,174.963,7.19,281.974,101792.928,1.232,0.885
2012/1/3 20:10,176.468,7.254,282.041,101791.104,1.232,0.909
2012/1/3 20:15,177.66,7.223,282.114,101789.264,1.232,0.898
2012/1/3 20:20,178.945,7.12,282.194,101788.352,1.232,0.858
2012/1/3 20:25,180.214,7.004,282.249,101784.696,1.232,0.813
2012/1/3 20:30,181.159,6.949,282.276,101779.192,1.232,0.795
2012/1/3 20:35,180.978,6.863,282.584,101775.536,1.232,0.769
2012/1/3 20:40,179.758,6.738,282.59,101769.128,1.232,0.731
2012/1/3 20:45,178.544,6.613,282.59,101767.296,1.232,0.693
2012/1/3 20:50,178.023,6.518,282.755,101762.72,1.233,0.664
2012/1/3 20:55,177.605,6.488,282.737,101760.888,1.232,0.654
2012/1/3 21:00,176.583,6.521,282.755,101758.144,1.232,0.665
2012/1/3 21:05,175.226,6.582,282.792,101749.896,1.232,0.683
2012/1/3 21:10,174.929,6.598,282.825,101746.232,1.232,0.688
2012/1/3 21:15,175.512,6.598,282.862,101746.232,1.232,0.687
2012/1/3 21:20,176.077,6.598,282.972,101743.496,1.231,0.687
2012/1/3 21:25,176.033,6.61,283.021,101738.912,1.231,0.691
2012/1/3 21:30,175.479,6.601,283.075,101737.08,1.231,0.688
2012/1/3 21:35,174.517,6.506,283.115,101734.336,1.231,0.659
2012/1/3 21:40,172.584,6.36,283.155,101728.84,1.23,0.614
2012/1/3 21:45,170.244,6.14,283.191,101725.176,1.23,0.547
2012/1/3 21:50,168.436,5.865,283.216,101720.6,1.229,0.472
2012/1/3 21:55,168.123,5.646,283.252,101716.024,1.229,0.421
2012/1/3 22:00,168.327,5.52,283.307,101715.112,1.229,0.392
2012/1/3 22:05,168.464,5.472,283.375,101716.024,1.228,0.38
2012/1/3 22:10,167.778,5.487,283.46,101712.36,1.228,0.384
2012/1/3 22:15,166.245,5.578,283.53,101711.448,1.228,0.405
2012/1/3 22:20,164.971,5.706,283.524,101710.528,1.228,0.434
2012/1/3 22:25,164.449,5.829,283.445,101710.528,1.228,0.463
2012/1/3 22:30,164.268,5.948,283.289,101711.448,1.227,0.49
2012/1/3 22:35,163.279,5.975,282.038,101712.36,1.227,0.496
2012/1/3 22:40,161.11,5.88,281.968,101716.936,1.227,0.474
2012/1/3 22:45,158.588,5.691,281.892,101719.68,1.227,0.431
2012/1/3 22:50,156.759,5.487,281.797,101719.68,1.227,0.383
2012/1/3 22:55,156.111,5.337,281.708,101715.104,1.227,0.349
2012/1/3 23:00,156.479,5.182,281.632,101714.184,1.228,0.313
2012/1/3 23:05,157.259,5.032,281.556,101716.936,1.228,0.278
2012/1/3 23:10,158.395,4.913,281.482,101714.184,1.228,0.256
2012/1/3 23:15,160.713,4.825,281.409,101710.528,1.228,0.242
2012/1/3 23:20,165.294,4.788,281.324,101709.608,1.228,0.236
2012/1/3 23:25,170.21,4.84,281.241,101706.864,1.228,0.244
2012/1/3 23:30,173.655,4.754,281.156,101703.2,1.228,0.23
2012/1/3 23:35,175.292,4.623,281.049,101703.2,1.229,0.209
2012/1/3 23:40,176.666,4.529,280.948,101699.536,1.229,0.193
2012/1/3 23:45,178.149,4.461,280.854,101697.712,1.23,0.182
2012/1/3 23:50,179.951,4.394,280.778,101692.216,1.23,0.171
2012/1/3 23:55,181.676,4.318,280.729,101688.552,1.23,0.159
2012/1/4 0:00,183.082,4.248,280.689,101684.888,1.23,0.147
2012/1/4 0:05,184.609,4.184,280.649,101683.064,1.23,0.137
2012/1/4 0:10,185.895,4.12,280.616,101679.4,1.23,0.126
2012/1/4 0:15,186.23,4.046,280.579,101675.744,1.231,0.114
2012/1/4 0:20,185.302,4.007,280.533,101675.744,1.231,0.108
2012/1/4 0:25,183.044,4.025,280.478,101668.416,1.231,0.111
2012/1/4 0:30,180.709,4.058,280.423,101666.584,1.231,0.116
2012/1/4 0:35,179.819,4.129,280.362,101661.088,1.231,0.128
2012/1/4 0:40,179.929,4.19,280.304,101655.592,1.23,0.138
2012/1/4 0:45,179.736,4.242,280.246,101656.504,1.23,0.146
2012/1/4 0:50,178.901,4.293,280.182,101653.768,1.23,0.155
2012/1/4 0:55,178.407,4.312,280.124,101649.184,1.229,0.158
2012/1/4 1:00,178.44,4.278,280.076,101651.016,1.229,0.152
2012/1/4 1:05,178.621,4.223,280.048,101650.104,1.229,0.143
2012/1/4 1:10,178.95,4.171,280.011,101646.44,1.229,0.135
2012/1/4 1:15,179.022,4.126,279.984,101648.272,1.229,0.127
2012/1/4 1:20,178.418,4.089,279.987,101650.104,1.229,0.121
2012/1/4 1:25,177.308,4.086,279.966,101648.272,1.229,0.121
2012/1/4 1:30,176.253,4.089,279.969,101645.52,1.229,0.121
2012/1/4 1:35,175.138,4.089,280.021,101647.352,1.229,0.121
2012/1/4 1:40,174.226,4.089,280.045,101642.784,1.229,0.121
2012/1/4 1:45,173.677,4.095,280.066,101639.12,1.229,0.122
2012/1/4 1:50,173.386,4.129,280.179,101633.624,1.229,0.127
2012/1/4 1:55,173.188,4.165,280.182,101629.96,1.229,0.133
2012/1/4 2:00,172.749,4.205,280.17,101623.552,1.229,0.14
2012/1/4 2:05,173.177,4.229,280.201,101618.056,1.229,0.144
2012/1/4 2:10,173.65,4.257,280.176,101612.56,1.229,0.149
2012/1/4 2:15,173.661,4.278,280.161,101601.576,1.229,0.152
2012/1/4 2:20,172.881,4.278,280.204,101594.256,1.229,0.152
2012/1/4 2:25,171.98,4.29,280.228,101589.68,1.229,0.154
2012/1/4 2:30,171.442,4.263,280.265,101586.016,1.229,0.15
2012/1/4 2:35,172.612,4.22,280.332,101580.52,1.229,0.143
2012/1/4 2:40,173.958,4.165,280.369,101576.856,1.229,0.134
2012/1/4 2:45,174.622,4.135,280.408,101571.368,1.23,0.129
2012/1/4 2:50,175.232,4.144,280.451,101564.952,1.23,0.13
2012/1/4 2:55,175.754,4.199,280.469,101554.88,1.23,0.139
2012/1/4 3:00,176.517,4.251,280.494,101546.648,1.23,0.148
2012/1/4 3:05,178.115,4.336,280.53,101538.408,1.23,0.162
2012/1/4 3:10,179.598,4.474,280.558,101532.912,1.23,0.185
2012/1/4 3:15,181.383,4.66,280.582,101528.336,1.23,0.215
2012/1/4 3:20,183.487,4.812,280.61,101523.76,1.23,0.24
2012/1/4 3:25,185.91,4.947,280.613,101521.92,1.23,0.262
2012/1/4 3:30,187.085,5.096,280.582,101516.432,1.23,0.294
2012/1/4 3:35,187.959,5.218,280.527,101509.112,1.23,0.322
2012/1/4 3:40,190.107,5.331,280.497,101506.36,1.23,0.348
2012/1/4 3:45,192.095,5.38,280.485,101504.528,1.23,0.36
2012/1/4 3:50,193.364,5.468,280.488,101501.784,1.23,0.38
2012/1/4 3:55,192.672,5.471,280.5,101493.536,1.23,0.381
2012/1/4 4:00,191.771,5.514,280.79,101488.048,1.231,0.391
2012/1/4 4:05,190.991,5.652,280.961,101481.64,1.23,0.423
2012/1/4 4:10,190.102,5.929,281.037,101474.312,1.23,0.487
2012/1/4 4:15,188.91,6.219,281.058,101466.992,1.23,0.571
2012/1/4 4:20,189.355,6.503,281.003,101463.328,1.23,0.657
2012/1/4 4:25,192.002,6.921,281.04,101457.832,1.229,0.785
2012/1/4 4:30,194.248,7.495,281.211,101447.768,1.228,0.999
2012/1/4 4:35,196.105,8.197,281.351,101440.448,1.228,1.267
2012/1/4 4:40,197.248,8.899,281.495,101432.2,1.227,1.533
2012/1/4 4:45,197.979,9.662,281.601,101421.208,1.226,1.746
2012/1/4 4:50,196.732,10.162,281.681,101407.488,1.225,1.855
2012/1/4 4:55,194.815,10.522,281.809,101395.576,1.225,1.9
2012/1/4 5:00,192.728,10.699,281.894,101385.504,1.225,1.922
2012/1/4 5:05,191.947,10.867,281.864,101375.44,1.224,1.942
2012/1/4 5:10,192.639,11.261,281.855,101364.456,1.223,1.969
2012/1/4 5:15,194.079,11.78,281.797,101350.72,1.222,1.99
2012/1/4 5:20,195.359,12.112,281.678,101346.144,1.22,2.0
2012/1/4 5:25,196.134,12.121,281.559,101340.648,1.22,2.0
2012/1/4 5:30,195.749,11.752,281.434,101335.16,1.221,1.989
2012/1/4 5:35,196.777,11.432,281.156,101336.984,1.221,1.976
2012/1/4 5:40,198.166,11.313,280.805,101336.984,1.22,1.971
2012/1/4 5:45,200.523,11.548,280.698,101337.896,1.22,1.98
2012/1/4 5:50,202.467,12.176,280.753,101324.168,1.219,2.0
2012/1/4 5:55,203.747,12.631,280.75,101323.248,1.219,2.0
2012/1/4 6:00,204.209,12.964,280.979,101316.832,1.218,2.0
2012/1/4 6:05,206.176,13.031,280.662,101316.84,1.218,2.0
2012/1/4 6:10,211.356,12.808,280.543,101327.832,1.219,2.0
2012/1/4 6:15,216.783,12.595,280.414,101333.32,1.22,2.0
2012/1/4 6:20,220.145,12.448,280.891,101339.728,1.22,2.0
2012/1/4 6:25,221.282,12.433,281.702,101334.232,1.22,2.0
2012/1/4 6:30,220.919,12.714,282.282,101338.816,1.221,2.0
2012/1/4 6:35,222.265,13.242,282.648,101349.8,1.221,2.0
2012/1/4 6:40,222.968,13.8,282.767,101352.544,1.221,2.0
2012/1/4 6:45,221.397,14.151,282.749,101351.632,1.22,2.0
2012/1/4 6:50,221.15,14.337,282.746,101357.128,1.22,2.0
2012/1/4 6:55,221.766,14.191,282.697,101358.952,1.22,2.0
2012/1/4 7:00,223.947,13.675,282.679,101358.04,1.22,2.0
2012/1/4 7:05,228.287,13.125,282.807,101370.856,1.221,2.0
2012/1/4 7:10,230.599,12.546,282.847,101369.944,1.223,2.0
2012/1/4 7:15,230.132,12.314,282.856,101360.792,1.223,2.0
2012/1/4 7:20,229.489,12.414,282.865,101358.04,1.222,2.0
2012/1/4 7:25,228.55,12.982,282.966,101359.872,1.222,2.0
2012/1/4 7:30,227.303,13.37,283.024,101369.032,1.222,2.0
2012/1/4 7:35,226.133,13.791,283.146,101368.112,1.222,2.0
2012/1/4 7:40,224.43,14.194,283.353,101370.856,1.222,2.0
2012/1/4 7:45,222.776,14.523,283.545,101380.928,1.222,2.0
2012/1/4 7:50,227.149,14.966,283.881,101401.992,1.223,2.0
2012/1/4 7:55,231.148,14.911,283.768,101407.488,1.224,2.0
2012/1/4 8:00,230.077,14.682,283.521,101412.056,1.227,2.0
2012/1/4 8:05,228.044,14.557,283.301,101430.368,1.228,2.0
2012/1/4 8:10,228.352,14.499,283.072,101444.104,1.23,2.0
2012/1/4 8:15,227.758,14.31,282.847,101440.44,1.231,2.0
2012/1/4 8:20,225.429,14.404,282.761,101444.104,1.232,2.0
2012/1/4 8:25,227.34,14.417,282.721,101452.344,1.232,2.0
2012/1/4 8:30,226.797,14.386,282.776,101437.696,1.231,2.0
2012/1/4 8:35,225.352,14.725,282.886,101442.264,1.23,2.0
2012/1/4 8:40,225.594,14.935,282.944,101465.16,1.231,2.0
2012/1/4 8:45,227.55,15.32,282.938,101479.808,1.231,2.0
2012/1/4 8:50,226.814,15.704,282.953,101502.696,1.231,2.0
2012/1/4 8:55,222.589,15.662,282.981,101498.12,1.231,2.0
2012/1/4 9:00,219.606,16.208,283.146,101493.536,1.231,2.0
2012/1/4 9:05,218.42,16.605,283.283,101488.048,1.231,2.0
2012/1/4 9:10,220.622,16.773,283.255,101503.608,1.233,2.0
2012/1/4 9:15,217.937,16.407,283.133,101499.032,1.233,2.0
2012/1/4 9:20,217.118,15.918,283.014,101493.536,1.234,2.0
2012/1/4 9:25,218.283,16.532,282.883,101522.832,1.235,2.0
2012/1/4 9:30,217.195,16.382,282.776,101529.248,1.236,2.0
2012/1/4 9:35,216.706,16.178,282.56,101537.488,1.238,2.0
2012/1/4 9:40,215.404,15.991,282.328,101531.08,1.239,2.0
2012/1/4 9:45,213.234,15.427,282.187,101512.776,1.239,2.0
2012/1/4 9:50,213.877,15.097,282.126,101527.424,1.239,2.0
2012/1/4 9:55,211.493,14.542,282.077,101528.336,1.24,2.0
2012/1/4 10:00,207.735,13.583,282.047,101498.128,1.239,2.0
2012/1/4 10:05,207.323,12.741,282.077,101488.048,1.239,2.0
2012/1/4 10:10,207.263,12.112,282.096,101495.376,1.239,2.0
2012/1/4 10:15,205.005,11.182,282.084,101498.12,1.239,1.968
2012/1/4 10:20,203.742,10.4,282.154,101501.784,1.239,1.89
2012/1/4 10:25,205.67,9.561,282.169,101501.784,1.239,1.728
2012/1/4 10:30,204.643,8.762,282.154,101509.112,1.239,1.492
2012/1/4 10:35,200.249,7.873,282.068,101515.512,1.239,1.154
2012/1/4 10:40,197.227,7.095,281.983,101515.512,1.24,0.854
2012/1/4 10:45,196.892,6.46,281.91,101520.096,1.24,0.65
2012/1/4 10:50,197.584,6.024,281.678,101524.672,1.24,0.516
2012/1/4 10:55,196.672,5.826,281.556,101516.432,1.239,0.466
2012/1/4 11:00,193.662,5.777,281.421,101491.712,1.238,0.454
2012/1/4 11:05,194.09,6.076,281.397,101490.8,1.237,0.531
2012/1/4 11:10,191.064,6.192,281.4,101499.04,1.237,0.566
2012/1/4 11:15,179.035,5.814,281.577,101480.728,1.237,0.463
2012/1/4 11:20,175.454,5.676,281.583,101488.96,1.238,0.431
2012/1/4 11:25,178.903,5.789,281.461,101521.008,1.238,0.457
2012/1/4 11:30,176.925,6.283,281.415,101496.288,1.238,0.594
2012/1/4 11:35,181.132,6.793,281.412,101481.64,1.237,0.75
2012/1/4 11:40,184.757,7.574,281.464,101486.216,1.237,1.036
2012/1/4 11:45,186.35,8.151,281.571,101477.976,1.237,1.258
2012/1/4 11:50,187.339,8.447,281.702,101465.16,1.237,1.37
2012/1/4 11:55,189.899,8.532,281.788,101460.576,1.237,1.403
2012/1/4 12:00,193.135,8.435,281.815,101475.224,1.237,1.366
2012/1/4 12:05,192.025,8.392,281.888,101467.904,1.238,1.35
2012/1/4 12:10,186.828,8.377,281.904,101442.272,1.238,1.345
2012/1/4 12:15,186.339,8.475,281.913,101445.928,1.238,1.382
2012/1/4 12:20,189.229,8.938,282.038,101481.64,1.239,1.559
2012/1/4 12:25,190.25,9.393,282.05,101482.552,1.239,1.684
2012/1/4 12:30,190.118,9.912,282.053,101465.16,1.239,1.822
2012/1/4 12:35,188.97,10.049,281.955,101452.344,1.239,1.846
2012/1/4 12:40,186.537,10.205,281.897,101423.048,1.239,1.866
2012/1/4 12:45,190.228,9.988,281.882,101426.704,1.24,1.839
2012/1/4 12:50,196.249,9.83,281.916,101450.504,1.24,1.801
2012/1/4 12:55,199.084,9.814,281.958,101458.752,1.24,1.797
2012/1/4 13:00,196.667,9.912,281.989,101448.68,1.24,1.823
2012/1/4 13:05,190.289,9.488,281.965,101391.912,1.239,1.709
2012/1/4 13:10,189.646,9.21,281.968,101384.592,1.239,1.635
2012/1/4 13:15,186.081,8.914,281.983,101376.352,1.239,1.55
2012/1/4 13:20,186.081,8.938,282.081,101379.104,1.238,1.559
2012/1/4 13:25,189.591,9.552,282.184,101393.752,1.238,1.725
2012/1/4 13:30,191.821,10.29,282.319,101391.0,1.237,1.875
2012/1/4 13:35,193.64,10.452,282.349,101384.592,1.237,1.895
2012/1/4 13:40,195.167,10.037,282.377,101380.928,1.237,1.844
2012/1/4 13:45,196.59,9.594,282.355,101397.408,1.237,1.736
2012/1/4 13:50,198.474,9.524,282.328,101417.552,1.237,1.717
2012/1/4 13:55,196.436,9.53,282.291,101414.808,1.237,1.719
2012/1/4 14:00,197.968,9.317,282.276,101408.4,1.237,1.662
2012/1/4 14:05,202.374,9.097,282.279,101414.808,1.237,1.603
2012/1/4 14:10,202.759,8.783,282.251,101409.312,1.237,1.498
2012/1/4 14:15,200.847,8.398,282.181,101394.664,1.237,1.352
2012/1/4 14:20,202.594,8.377,282.132,101401.072,1.237,1.344
2012/1/4 14:25,204.588,8.172,282.084,101393.752,1.237,1.266
2012/1/4 14:30,202.962,8.111,282.026,101391.912,1.237,1.243
2012/1/4 14:35,202.874,8.044,281.989,101391.912,1.237,1.217
2012/1/4 14:40,202.874,8.035,281.962,101385.504,1.237,1.214
2012/1/4 14:45,203.044,8.304,281.986,101383.672,1.237,1.316
2012/1/4 14:50,198.957,8.517,281.992,101364.448,1.237,1.397
2012/1/4 14:55,194.875,8.832,281.992,101351.632,1.237,1.517
2012/1/4 15:00,189.096,9.698,282.023,101336.984,1.237,1.764
2012/1/4 15:05,184.086,10.464,282.081,101311.344,1.236,1.897
2012/1/4 15:10,183.862,10.556,282.148,101289.376,1.236,1.908
2012/1/4 15:15,186.372,10.211,282.212,101290.288,1.236,1.865
2012/1/4 15:20,191.524,10.238,282.279,101302.192,1.235,1.868
2012/1/4 15:25,194.084,10.479,282.364,101309.512,1.235,1.898
2012/1/4 15:30,194.59,10.58,282.422,101297.616,1.235,1.91
2012/1/4 15:35,195.584,11.044,282.444,101304.024,1.235,1.962
2012/1/4 15:40,196.655,11.639,282.502,101309.512,1.234,1.986
2012/1/4 15:45,195.469,11.92,282.575,101306.776,1.234,1.998
2012/1/4 15:50,195.897,11.96,282.654,101298.528,1.234,1.999
2012/1/4 15:55,196.199,12.03,282.706,101294.864,1.233,2.0
2012/1/4 16:00,195.397,11.868,282.721,101291.2,1.233,1.995
2012/1/4 16:05,195.848,11.816,282.734,101296.696,1.233,1.993
2012/1/4 16:10,195.414,11.517,282.749,101302.192,1.233,1.981
2012/1/4 16:15,194.848,11.478,282.764,101302.192,1.233,1.979
2012/1/4 16:20,196.073,11.444,282.651,101310.432,1.233,1.978
2012/1/4 16:25,196.452,11.346,282.618,101313.176,1.233,1.974
2012/1/4 16:30,196.6,11.371,282.587,101305.848,1.233,1.975
2012/1/4 16:35,197.243,11.493,282.544,101311.352,1.233,1.98
2012/1/4 16:40,197.276,11.343,282.56,101300.36,1.232,1.974
2012/1/4 16:45,197.073,11.123,282.56,101310.432,1.232,1.965
2012/1/4 16:50,196.7,10.946,282.496,101315.928,1.232,1.955
2012/1/4 16:55,196.068,11.035,282.425,101310.432,1.233,1.961
2012/1/4 17:00,197.04,11.255,282.41,101322.336,1.233,1.97
2012/1/4 17:05,197.452,11.157,282.349,101321.424,1.233,1.966
2012/1/4 17:10,198.116,11.334,282.364,101328.744,1.233,1.973
2012/1/4 17:15,198.259,11.392,282.404,101333.32,1.232,1.976
2012/1/4 17:20,199.424,11.499,282.48,101335.152,1.232,1.98
2012/1/4 17:25,199.688,11.481,282.523,101328.744,1.232,1.979
2012/1/4 17:30,199.896,11.471,282.544,101330.576,1.232,1.979
2012/1/4 17:35,200.039,11.487,282.502,101332.408,1.232,1.979
2012/1/4 17:40,200.012,11.612,282.468,101342.48,1.232,1.985
2012/1/4 17:45,200.281,11.545,282.425,101346.144,1.232,1.982
2012/1/4 17:50,199.984,11.758,282.45,101347.056,1.231,1.991
2012/1/4 17:55,200.358,11.853,282.465,101353.464,1.231,1.994
2012/1/4 18:00,200.072,11.908,282.471,101357.128,1.231,1.997
2012/1/4 18:05,198.814,11.963,282.444,101353.464,1.231,1.999
2012/1/4 18:10,198.869,11.819,282.346,101365.368,1.231,1.993
2012/1/4 18:15,198.331,11.963,282.337,101366.28,1.231,1.999
2012/1/4 18:20,198.138,11.932,282.309,101362.616,1.231,1.998
2012/1/4 18:25,198.551,11.716,282.206,101367.192,1.231,1.989
2012/1/4 18:30,199.122,11.319,281.876,101374.52,1.231,1.973
2012/1/4 18:35,199.644,11.191,281.739,101380.928,1.231,1.967
2012/1/4 18:40,199.583,11.148,281.763,101373.6,1.231,1.966
2012/1/4 18:45,198.957,11.029,281.821,101377.264,1.231,1.961
2012/1/4 18:50,198.199,10.901,282.16,101368.112,1.231,1.949
2012/1/4 18:55,198.951,10.495,282.178,101380.016,1.232,1.899
2012/1/4 19:00,198.836,10.291,282.251,101391.0,1.232,1.874
2012/1/4 19:05,195.474,10.397,282.224,101378.176,1.232,1.887
2012/1/4 19:10,193.985,10.687,282.294,101376.352,1.232,1.923
2012/1/4 19:15,195.392,10.477,282.319,101388.248,1.232,1.897
2012/1/4 19:20,194.337,10.62,282.187,101389.168,1.232,1.914
2012/1/4 19:25,194.277,10.898,282.2,101387.336,1.232,1.949
2012/1/4 19:30,194.419,11.276,282.245,101389.168,1.232,1.971
2012/1/4 19:35,195.249,11.584,282.297,101389.168,1.232,1.984
2012/1/4 19:40,197.199,11.661,282.349,101401.984,1.232,1.987
2012/1/4 19:45,199.221,11.777,282.383,101397.408,1.232,1.991
2012/1/4 19:50,199.962,11.777,282.395,101392.832,1.232,1.991
2012/1/4 19:55,199.1,11.661,282.361,101403.816,1.232,1.987
2012/1/4 20:00,198.512,11.905,282.395,101391.912,1.232,1.997
2012/1/4 20:05,198.435,12.692,282.731,101375.44,1.231,2.0
2012/1/4 20:10,201.577,13.498,282.938,101401.984,1.231,2.0
2012/1/4 20:15,203.544,14.166,283.185,101413.888,1.231,2.0
2012/1/4 20:20,204.115,14.682,283.091,101411.144,1.231,2.0
2012/1/4 20:25,204.099,15.137,283.072,101408.392,1.231,2.0
2012/1/4 20:30,205.203,15.411,283.085,101422.128,1.231,2.0
2012/1/4 20:35,205.653,14.89,283.033,101432.192,1.232,2.0
2012/1/4 20:40,204.187,14.42,282.917,101425.792,1.232,2.0
2012/1/4 20:45,204.549,14.981,282.813,101429.456,1.233,2.0
2012/1/4 20:50,207.312,15.018,282.84,101446.84,1.233,2.0
2012/1/4 20:55,209.691,14.676,282.895,101483.472,1.233,2.0
2012/1/4 21:00,209.06,13.703,282.804,101461.496,1.233,2.0
2012/1/4 21:05,208.714,12.997,282.709,101465.16,1.234,2.0
2012/1/4 21:10,209.988,13.422,282.605,101465.16,1.234,2.0
2012/1/4 21:15,211.311,14.09,282.593,101464.24,1.234,2.0
2012/1/4 21:20,212.822,14.285,282.618,101469.736,1.235,2.0
2012/1/4 21:25,215.409,15.118,282.709,101476.144,1.234,2.0
2012/1/4 21:30,214.651,15.253,282.804,101479.808,1.234,2.0
2012/1/4 21:35,216.124,14.78,282.712,101484.384,1.235,2.0
2012/1/4 21:40,217.689,14.411,282.667,101470.656,1.235,2.0
2012/1/4 21:45,217.755,14.85,282.599,101485.304,1.236,2.0
2012/1/4 21:50,217.991,13.995,282.465,101476.152,1.235,2.0
2012/1/4 21:55,217.832,13.706,282.419,101484.384,1.236,2.0
2012/1/4 22:00,216.624,13.596,282.395,101487.136,1.236,2.0
2012/1/4 22:05,215.3,13.809,282.364,101489.88,1.236,2.0
2012/1/4 22:10,216.733,14.325,282.386,101494.456,1.236,2.0
2012/1/4 22:15,219.969,14.911,282.453,101503.616,1.236,2.0
2012/1/4 22:20,222.221,14.844,282.453,101506.36,1.236,2.0
2012/1/4 22:25,221.167,14.472,282.407,101514.6,1.236,2.0
2012/1/4 22:30,216.877,13.425,282.364,101519.176,1.236,2.0
2012/1/4 22:35,214.899,12.894,282.306,101527.416,1.237,2.0
2012/1/4 22:40,217.354,12.988,282.233,101538.408,1.237,2.0
2012/1/4 22:45,219.694,13.168,282.209,101544.816,1.237,2.0
2012/1/4 22:50,221.056,12.927,282.187,101552.136,1.237,2.0
2012/1/4 22:55,219.914,12.424,282.123,101561.288,1.237,2.0
2012/1/4 23:00,217.629,11.765,282.062,101566.784,1.238,1.992
2012/1/4 23:05,213.279,10.971,281.962,101570.448,1.238,1.959
2012/1/4 23:10,213.239,11.301,281.873,101578.688,1.238,1.973
2012/1/4 23:15,214.475,11.896,281.849,101581.432,1.239,1.997
2012/1/4 23:20,216.826,12.32,281.901,101586.008,1.238,2.0
2012/1/4 23:25,215.08,12.296,281.931,101587.832,1.239,2.0
2012/1/4 23:30,211.575,12.332,281.904,101577.768,1.239,2.0
2012/1/4 23:35,211.097,12.958,281.873,101578.68,1.239,2.0
2012/1/4 23:40,211.537,13.205,281.843,101582.344,1.239,2.0
2012/1/4 23:45,213.717,13.831,281.794,101577.768,1.239,2.0
2012/1/4 23:50,213.926,14.92,281.797,101575.936,1.24,2.0
2012/1/4 23:55,216.618,15.225,281.858,101581.432,1.24,2.0
2012/1/5 0:00,216.706,15.29,281.879,101575.936,1.239,2.0
2012/1/5 0:05,214.937,14.911,281.849,101562.2,1.239,2.0
2012/1/5 0:10,213.3,14.929,281.8,101549.384,1.239,2.0
2012/1/5 0:15,215.25,15.299,281.8,101543.888,1.239,2.0
2012/1/5 0:20,216.684,15.72,281.769,101548.472,1.24,2.0
2012/1/5 0:25,219.661,16.269,281.772,101559.464,1.24,2.0
2012/1/5 0:30,218.316,16.095,281.775,101571.36,1.24,2.0
