date,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3),OT
2012/2/17 20:00,212.981,14.697,280.146,100709.832,1.239,2.0
2012/2/17 20:05,215.618,14.807,280.24,100718.064,1.239,2.0
2012/2/17 20:10,216.316,13.761,280.262,100725.392,1.239,2.0
2012/2/17 20:15,213.669,12.064,280.28,100734.544,1.239,2.0
2012/2/17 20:20,206.231,10.623,280.103,100744.616,1.239,1.917
2012/2/17 20:25,202.357,10.355,280.045,100754.688,1.24,1.884
2012/2/17 20:30,205.021,10.693,279.975,100755.6,1.24,1.926
2012/2/17 20:35,205.357,11.362,279.88,100764.76,1.24,1.975
2012/2/17 20:40,206.065,12.033,279.77,100778.496,1.241,2.0
2012/2/17 20:45,208.988,11.819,279.728,100784.896,1.241,1.994
2012/2/17 20:50,209.927,11.737,279.898,100787.648,1.242,1.991
2012/2/17 20:55,212.569,12.167,279.828,100793.144,1.242,2.0
2012/2/17 21:00,213.657,12.088,279.703,100788.56,1.243,2.0
2012/2/17 21:05,210.878,11.581,279.648,100774.832,1.243,1.985
2012/2/17 21:10,207.933,11.285,279.639,100762.928,1.243,1.973
2012/2/17 21:15,208.207,11.725,279.697,100753.776,1.242,1.991
2012/2/17 21:20,209.141,12.234,279.538,100750.112,1.242,2.0
2012/2/17 21:25,209.268,12.671,279.541,100741.864,1.242,2.0
2012/2/17 21:30,208.532,13.202,279.554,100740.04,1.242,2.0
2012/2/17 21:35,206.022,13.132,279.538,100739.128,1.242,2.0
2012/2/17 21:40,204.621,13.031,279.508,100737.296,1.242,2.0
2012/2/17 21:45,204.774,13.617,279.447,100746.448,1.242,2.0
2012/2/17 21:50,208.114,13.498,279.37,100744.616,1.243,2.0
2012/2/17 21:55,209.125,12.488,279.453,100738.208,1.242,2.0
2012/2/17 22:00,206.302,12.527,279.48,100747.368,1.242,2.0
2012/2/17 22:05,207.905,12.686,279.41,100751.944,1.243,2.0
2012/2/17 22:10,210.169,12.799,279.334,100753.776,1.243,2.0
2012/2/17 22:15,207.769,12.689,279.279,100749.192,1.243,2.0
2012/2/17 22:20,205.489,12.595,279.276,100750.112,1.243,2.0
2012/2/17 22:25,207.977,13.409,279.264,100759.264,1.243,2.0
2012/2/17 22:30,209.191,13.831,279.175,100760.176,1.244,2.0
2012/2/17 22:35,205.703,13.672,279.291,100744.616,1.244,2.0
2012/2/17 22:40,210.328,14.407,279.297,100748.272,1.244,2.0
2012/2/17 22:45,213.344,14.13,279.197,100754.688,1.245,2.0
2012/2/17 22:50,215.173,13.23,279.102,100751.936,1.245,2.0
2012/2/17 22:55,216.299,11.933,279.029,100748.272,1.245,2.0
2012/2/17 23:00,211.492,10.599,278.934,100739.12,1.246,1.917
2012/2/17 23:05,204.78,10.312,278.873,100720.816,1.246,1.881
2012/2/17 23:10,201.824,11.032,278.873,100703.416,1.246,1.963
2012/2/17 23:15,199.869,11.795,278.931,100687.848,1.245,1.994
2012/2/17 23:20,200.978,12.726,278.757,100683.272,1.245,2.0
2012/2/17 23:25,200.632,12.808,278.8,100677.784,1.244,2.0
2012/2/17 23:30,196.013,12.826,278.891,100679.616,1.244,2.0
2012/2/17 23:35,195.408,13.333,278.922,100684.192,1.244,2.0
2012/2/17 23:40,195.859,13.614,278.925,100691.512,1.244,2.0
2012/2/17 23:45,195.386,14.062,278.913,100708.912,1.244,2.0
2012/2/17 23:50,198.1,13.709,279.013,100718.984,1.244,2.0
2012/2/17 23:55,200.198,13.431,279.068,100723.56,1.244,2.0
2012/2/18 0:00,201.055,13.672,279.099,100732.712,1.244,2.0
2012/2/18 0:05,201.462,13.901,278.968,100740.952,1.245,2.0
2012/2/18 0:10,200.742,13.678,278.879,100740.952,1.245,2.0
2012/2/18 0:15,200.638,14.035,278.833,100740.952,1.245,2.0
2012/2/18 0:20,202.797,14.316,278.928,100733.624,1.245,2.0
2012/2/18 0:25,206.29,15.091,278.931,100734.536,1.245,2.0
2012/2/18 0:30,208.735,15.482,278.885,100738.2,1.246,2.0
2012/2/18 0:35,210.636,15.903,278.775,100744.608,1.246,2.0
2012/2/18 0:40,211.388,15.836,278.583,100734.536,1.248,2.0
2012/2/18 0:45,211.564,14.865,278.446,100726.304,1.248,2.0
2012/2/18 0:50,209.614,14.588,278.363,100720.816,1.248,2.0
2012/2/18 0:55,203.759,14.136,278.339,100713.496,1.248,2.0
2012/2/18 1:00,201.209,13.742,278.345,100712.576,1.248,2.0
2012/2/18 1:05,199.682,13.324,278.363,100718.072,1.248,2.0
2012/2/18 1:10,197.825,13.089,278.382,100718.072,1.248,2.0
2012/2/18 1:15,197.913,13.064,278.488,100718.072,1.247,2.0
2012/2/18 1:20,197.545,13.363,278.519,100734.544,1.247,2.0
2012/2/18 1:25,196.133,13.11,278.485,100736.376,1.247,2.0
2012/2/18 1:30,195.611,13.025,278.467,100736.376,1.247,2.0
2012/2/18 1:35,197.715,13.598,278.455,100747.368,1.248,2.0
2012/2/18 1:40,198.539,13.901,278.366,100750.112,1.248,2.0
2012/2/18 1:45,200.039,13.925,278.345,100751.936,1.248,2.0
2012/2/18 1:50,200.857,13.882,278.418,100756.512,1.248,2.0
2012/2/18 1:55,201.478,14.011,278.437,100764.76,1.248,2.0
2012/2/18 2:00,201.258,14.34,278.418,100768.424,1.248,2.0
2012/2/18 2:05,198.32,13.59,278.366,100770.248,1.249,2.0
2012/2/18 2:10,196.837,12.189,278.244,100762.016,1.249,2.0
2012/2/18 2:15,197.144,11.313,278.189,100762.008,1.25,1.975
2012/2/18 2:20,196.963,11.209,278.168,100761.096,1.25,1.97
2012/2/18 2:25,198.49,11.74,278.162,100760.176,1.25,1.992
2012/2/18 2:30,200.83,12.332,278.141,100758.352,1.25,2.0
2012/2/18 2:35,202.313,12.247,278.101,100755.6,1.25,2.0
2012/2/18 2:40,203.115,11.517,278.067,100751.936,1.25,1.983
2012/2/18 2:45,203.994,10.809,278.046,100745.528,1.25,1.944
2012/2/18 2:50,202.967,10.629,278.061,100740.952,1.25,1.922
2012/2/18 2:55,201.824,11.105,278.11,100736.376,1.249,1.966
2012/2/18 3:00,202.939,11.594,278.174,100736.376,1.249,1.986
2012/2/18 3:05,202.099,11.829,278.244,100729.048,1.249,1.996
2012/2/18 3:10,200.989,12.64,278.342,100722.64,1.248,2.0
2012/2/18 3:15,201.961,13.534,278.434,100718.976,1.248,2.0
2012/2/18 3:20,202.659,14.078,278.501,100718.976,1.247,2.0
2012/2/18 3:25,203.516,13.892,278.522,100716.232,1.247,2.0
2012/2/18 3:30,204.972,14.136,278.592,100714.4,1.246,2.0
2012/2/18 3:35,206.883,14.883,278.638,100715.32,1.246,2.0
2012/2/18 3:40,209.004,15.344,278.629,100721.728,1.246,2.0
2012/2/18 3:45,208.653,14.737,278.595,100729.048,1.247,2.0
2012/2/18 3:50,205.434,14.377,278.546,100722.64,1.247,2.0
2012/2/18 3:55,203.566,14.026,278.492,100719.896,1.247,2.0
2012/2/18 4:00,200.106,13.483,278.403,100716.232,1.248,2.0
2012/2/18 4:05,202.736,14.307,278.4,100714.408,1.247,2.0
2012/2/18 4:10,204.829,14.868,278.501,100710.744,1.247,2.0
2012/2/18 4:15,206.23,14.639,278.553,100708.904,1.247,2.0
2012/2/18 4:20,204.527,14.255,278.519,100715.32,1.247,2.0
2012/2/18 4:25,203.027,14.148,278.458,100718.064,1.247,2.0
2012/2/18 4:30,204.307,14.154,278.427,100713.488,1.247,2.0
2012/2/18 4:35,205.197,14.255,278.446,100709.832,1.247,2.0
2012/2/18 4:40,201.852,13.794,278.388,100709.832,1.247,2.0
2012/2/18 4:45,200.874,13.769,278.357,100708.912,1.248,2.0
2012/2/18 4:50,203.977,14.02,278.385,100708.904,1.247,2.0
2012/2/18 4:55,208.01,14.551,278.492,100711.656,1.247,2.0
2012/2/18 5:00,206.016,14.642,278.504,100707.992,1.247,2.0
2012/2/18 5:05,204.324,14.795,278.488,100710.744,1.247,2.0
2012/2/18 5:10,204.28,15.009,278.476,100710.744,1.247,2.0
2012/2/18 5:15,206.779,15.051,278.452,100703.416,1.247,2.0
2012/2/18 5:20,205.769,15.17,278.376,100697.92,1.247,2.0
2012/2/18 5:25,205.769,15.137,278.351,100689.68,1.247,2.0
2012/2/18 5:30,206.565,15.091,278.385,100684.184,1.247,2.0
2012/2/18 5:35,206.323,15.186,278.431,100685.104,1.246,2.0
2012/2/18 5:40,205.412,14.783,278.412,100685.104,1.247,2.0
2012/2/18 5:45,201.852,14.047,278.394,100684.184,1.247,2.0
2012/2/18 5:50,202.148,13.971,278.418,100684.184,1.247,2.0
2012/2/18 5:55,202.769,14.334,278.455,100688.768,1.246,2.0
2012/2/18 6:00,204.318,15.149,278.479,100686.024,1.246,2.0
2012/2/18 6:05,207.175,15.393,278.534,100678.696,1.246,2.0
2012/2/18 6:10,206.224,15.201,278.501,100678.696,1.246,2.0
2012/2/18 6:15,207.85,15.149,278.482,100677.784,1.246,2.0
2012/2/18 6:20,207.894,15.357,278.476,100678.696,1.246,2.0
2012/2/18 6:25,207.779,15.323,278.44,100678.696,1.246,2.0
2012/2/18 6:30,206.093,15.634,278.412,100683.272,1.247,2.0
2012/2/18 6:35,203.093,15.259,278.415,100687.848,1.247,2.0
2012/2/18 6:40,203.566,14.398,278.44,100688.768,1.247,2.0
2012/2/18 6:45,202.467,13.937,278.427,100679.608,1.247,2.0
2012/2/18 6:50,201.088,14.273,278.452,100676.864,1.246,2.0
2012/2/18 6:55,201.088,14.777,278.482,100675.944,1.246,2.0
2012/2/18 7:00,202.692,15.231,278.54,100685.104,1.246,2.0
2012/2/18 7:05,202.198,15.039,278.534,100687.848,1.246,2.0
2012/2/18 7:10,202.055,14.81,278.534,100689.68,1.246,2.0
2012/2/18 7:15,203.181,14.877,278.559,100688.768,1.246,2.0
2012/2/18 7:20,203.555,15.244,278.559,100690.6,1.246,2.0
2012/2/18 7:25,204.516,15.418,278.507,100693.344,1.246,2.0
2012/2/18 7:30,203.786,15.561,278.476,100686.016,1.246,2.0
2012/2/18 7:35,203.093,15.598,278.513,100684.184,1.246,2.0
2012/2/18 7:40,203.192,15.677,278.504,100685.104,1.246,2.0
2012/2/18 7:45,204.165,15.872,278.446,100684.184,1.247,2.0
2012/2/18 7:50,205.648,16.086,278.479,100687.848,1.247,2.0
2012/2/18 7:55,206.115,16.226,278.498,100691.512,1.247,2.0
2012/2/18 8:00,206.648,16.333,278.495,100694.256,1.247,2.0
2012/2/18 8:05,205.478,16.034,278.528,100700.664,1.247,2.0
2012/2/18 8:10,200.369,14.902,278.4,100707.08,1.248,2.0
2012/2/18 8:15,200.566,14.566,278.345,100707.992,1.248,2.0
2012/2/18 8:20,201.138,14.859,278.394,100702.496,1.248,2.0
2012/2/18 8:25,201.989,16.046,278.458,100704.328,1.248,2.0
2012/2/18 8:30,202.385,16.12,278.47,100712.568,1.248,2.0
2012/2/18 8:35,202.291,15.765,278.504,100707.992,1.248,2.0
2012/2/18 8:40,200.187,15.494,278.476,100697.92,1.248,2.0
2012/2/18 8:45,199.929,15.604,278.488,100697.92,1.248,2.0
2012/2/18 8:50,200.077,15.741,278.55,100700.664,1.247,2.0
2012/2/18 8:55,199.918,15.857,278.635,100697.008,1.247,2.0
2012/2/18 9:00,200.555,16.086,278.699,100699.752,1.247,2.0
2012/2/18 9:05,201.088,15.775,278.836,100702.496,1.247,2.0
2012/2/18 9:10,201.121,15.741,278.882,100697.008,1.246,2.0
2012/2/18 9:15,199.984,15.488,278.925,100693.344,1.246,2.0
2012/2/18 9:20,198.611,15.57,278.98,100694.256,1.246,2.0
2012/2/18 9:25,198.561,15.692,279.01,100696.096,1.246,2.0
2012/2/18 9:30,199.6,15.659,279.02,100697.008,1.246,2.0
2012/2/18 9:35,200.561,15.692,279.056,100696.096,1.246,2.0
2012/2/18 9:40,200.94,16.058,279.081,100695.168,1.246,2.0
2012/2/18 9:45,200.605,16.281,279.068,100690.592,1.246,2.0
2012/2/18 9:50,199.776,16.33,279.038,100684.184,1.246,2.0
2012/2/18 9:55,199.402,16.211,279.007,100683.272,1.246,2.0
2012/2/18 10:00,199.666,16.171,278.949,100687.848,1.246,2.0
2012/2/18 10:05,199.298,16.4,278.879,100690.592,1.247,2.0
2012/2/18 10:10,199.138,16.263,278.815,100690.592,1.247,2.0
2012/2/18 10:15,199.786,16.104,278.791,100687.848,1.247,2.0
2012/2/18 10:20,200.781,16.022,278.852,100686.936,1.247,2.0
2012/2/18 10:25,202.022,15.903,278.904,100692.432,1.247,2.0
2012/2/18 10:30,203.077,15.915,278.968,100694.256,1.247,2.0
2012/2/18 10:35,204.055,15.952,279.038,100698.832,1.247,2.0
2012/2/18 10:40,204.593,15.863,279.084,100702.496,1.247,2.0
2012/2/18 10:45,204.373,15.942,279.108,100707.08,1.247,2.0
2012/2/18 10:50,204.439,16.123,279.184,100708.904,1.247,2.0
2012/2/18 10:55,204.5,16.51,279.221,100706.168,1.246,2.0
2012/2/18 11:00,203.681,16.895,279.261,100700.664,1.246,2.0
2012/2/18 11:05,202.769,17.13,279.389,100694.256,1.246,2.0
2012/2/18 11:10,201.627,16.879,279.459,100688.768,1.245,2.0
2012/2/18 11:15,200.429,16.574,279.505,100675.032,1.245,2.0
2012/2/18 11:20,200.77,16.263,279.605,100673.2,1.245,2.0
2012/2/18 11:25,202.077,16.083,279.703,100671.376,1.244,2.0
2012/2/18 11:30,203.318,16.18,279.819,100679.608,1.244,2.0
2012/2/18 11:35,204.423,16.214,279.874,100681.448,1.244,2.0
2012/2/18 11:40,205.521,16.141,279.941,100684.184,1.243,2.0
2012/2/18 11:45,205.093,16.153,280.036,100684.184,1.243,2.0
2012/2/18 11:50,203.654,15.9,279.801,100681.448,1.243,2.0
2012/2/18 11:55,202.5,15.561,279.783,100686.024,1.243,2.0
2012/2/18 12:00,201.066,15.247,279.737,100685.104,1.243,2.0
2012/2/18 12:05,199.589,15.295,279.85,100680.52,1.243,2.0
2012/2/18 12:10,199.561,15.39,279.871,100666.8,1.243,2.0
2012/2/18 12:15,201.088,15.158,279.993,100664.96,1.242,2.0
2012/2/18 12:20,203.686,15.018,280.048,100665.872,1.242,2.0
2012/2/18 12:25,205.247,14.972,280.207,100662.216,1.241,2.0
2012/2/18 12:30,205.824,14.725,280.292,100667.712,1.241,2.0
2012/2/18 12:35,205.203,14.664,280.24,100664.96,1.241,2.0
2012/2/18 12:40,204.203,14.908,280.17,100660.384,1.241,2.0
2012/2/18 12:45,202.769,15.106,280.109,100661.296,1.242,2.0
2012/2/18 12:50,201.446,15.06,280.21,100660.384,1.242,2.0
2012/2/18 12:55,201.358,14.987,280.231,100658.552,1.241,2.0
2012/2/18 13:00,202.544,14.795,280.289,100665.872,1.241,2.0
2012/2/18 13:05,203.709,14.838,280.387,100672.288,1.241,2.0
2012/2/18 13:10,204.093,14.594,280.466,100672.288,1.241,2.0
2012/2/18 13:15,204.335,14.307,280.561,100671.376,1.24,2.0
2012/2/18 13:20,203.654,14.331,280.509,100674.12,1.24,2.0
2012/2/18 13:25,202.39,13.892,280.5,100674.12,1.24,2.0
2012/2/18 13:30,201.478,13.403,280.536,100672.288,1.24,2.0
2012/2/18 13:35,200.621,13.318,280.591,100662.216,1.24,2.0
2012/2/18 13:40,202.148,13.4,280.64,100652.152,1.239,2.0
2012/2/18 13:45,205.169,13.971,280.707,100649.4,1.239,2.0
2012/2/18 13:50,208.213,14.511,280.991,100653.064,1.238,2.0
2012/2/18 13:55,210.202,14.972,281.192,100655.808,1.237,2.0
2012/2/18 14:00,210.405,14.804,281.321,100658.552,1.236,2.0
2012/2/18 14:05,209.395,14.118,281.183,100660.384,1.237,2.0
2012/2/18 14:10,208.911,13.617,281.128,100657.64,1.237,2.0
2012/2/18 14:15,209.817,13.306,281.11,100654.888,1.237,2.0
2012/2/18 14:20,210.592,12.866,281.022,100658.552,1.237,2.0
2012/2/18 14:25,211.29,12.43,281.022,100669.536,1.237,2.0
2012/2/18 14:30,212.146,12.109,281.018,100675.032,1.237,2.0
2012/2/18 14:35,213.305,12.003,280.997,100672.288,1.237,2.0
2012/2/18 14:40,216.771,12.259,281.073,100670.456,1.237,2.0
2012/2/18 14:45,220.457,12.512,281.119,100675.032,1.237,2.0
2012/2/18 14:50,221.447,12.54,281.137,100681.448,1.237,2.0
2012/2/18 14:55,220.007,12.463,281.055,100686.936,1.237,2.0
2012/2/18 15:00,219.722,12.39,280.945,100692.432,1.238,2.0
2012/2/18 15:05,219.93,12.39,280.851,100688.768,1.238,2.0
2012/2/18 15:10,220.875,12.576,280.881,100682.36,1.237,2.0
2012/2/18 15:15,221.54,12.9,280.942,100683.272,1.237,2.0
2012/2/18 15:20,222.073,13.354,281.061,100680.52,1.237,2.0
2012/2/18 15:25,221.815,13.528,281.116,100679.608,1.236,2.0
2012/2/18 15:30,221.414,13.458,281.141,100682.36,1.236,2.0
2012/2/18 15:35,221.787,13.242,281.095,100687.848,1.237,2.0
2012/2/18 15:40,222.71,12.942,281.089,100693.344,1.237,2.0
2012/2/18 15:45,223.94,12.884,281.11,100701.584,1.237,2.0
2012/2/18 15:50,224.616,12.979,281.073,100706.168,1.236,2.0
2012/2/18 15:55,222.71,12.994,281.083,100711.656,1.237,2.0
2012/2/18 16:00,221.458,13.086,281.04,100721.728,1.237,2.0
2012/2/18 16:05,222.21,13.116,280.903,100726.304,1.237,2.0
2012/2/18 16:10,224.138,13.016,280.857,100729.056,1.237,2.0
2012/2/18 16:15,224.858,12.57,280.863,100738.208,1.237,2.0
2012/2/18 16:20,224.809,12.012,280.832,100748.28,1.238,2.0
2012/2/18 16:25,225.374,11.81,280.829,100755.6,1.238,1.994
2012/2/18 16:30,226.693,11.825,280.817,100762.016,1.238,1.994
2012/2/18 16:35,226.896,11.703,280.787,100770.248,1.238,1.989
2012/2/18 16:40,226.649,11.459,280.771,100778.496,1.238,1.979
2012/2/18 16:45,226.633,11.398,280.725,100784.896,1.238,1.977
2012/2/18 16:50,227.522,11.426,280.643,100790.392,1.238,1.978
2012/2/18 16:55,228.253,11.642,280.597,100798.632,1.239,1.987
2012/2/18 17:00,228.555,11.648,280.527,100806.872,1.239,1.987
2012/2/18 17:05,230.154,11.383,280.49,100813.28,1.24,1.976
2012/2/18 17:10,231.983,11.187,280.439,100817.856,1.24,1.968
2012/2/18 17:15,233.873,11.05,280.411,100828.848,1.24,1.963
2012/2/18 17:20,235.521,10.952,280.405,100837.088,1.239,1.958
2012/2/18 17:25,236.383,10.745,280.402,100844.416,1.239,1.932
2012/2/18 17:30,236.757,10.833,280.494,100848.08,1.239,1.943
2012/2/18 17:35,235.57,10.775,280.387,100853.568,1.239,1.936
2012/2/18 17:40,234.235,10.519,280.332,100858.152,1.239,1.904
2012/2/18 17:45,233.796,10.293,280.283,100865.472,1.24,1.877
2012/2/18 17:50,234.653,10.098,280.164,100874.624,1.24,1.852
2012/2/18 17:55,236.378,9.747,280.1,100880.12,1.24,1.779
2012/2/18 18:00,237.62,9.207,280.024,100888.36,1.24,1.635
2012/2/18 18:05,237.988,8.547,279.92,100899.344,1.241,1.412
2012/2/18 18:10,238.181,7.891,279.819,100908.496,1.241,1.162
2012/2/18 18:15,238.543,7.357,279.718,100916.744,1.242,0.957
2012/2/18 18:20,239.433,7.003,279.602,100924.064,1.242,0.82
2012/2/18 18:25,240.685,6.753,279.499,100926.816,1.242,0.741
2012/2/18 18:30,241.25,6.542,279.407,100932.304,1.243,0.676
2012/2/18 18:35,241.305,6.368,279.355,100936.88,1.243,0.623
2012/2/18 18:40,241.601,6.182,279.306,100940.544,1.243,0.566
2012/2/18 18:45,242.024,5.914,279.261,100947.864,1.244,0.488
2012/2/18 18:50,242.315,5.544,279.181,100957.024,1.244,0.403
2012/2/18 18:55,242.76,5.102,279.093,100961.6,1.244,0.3
2012/2/18 19:00,243.43,4.678,278.958,100967.096,1.245,0.221
2012/2/18 19:05,243.528,4.266,278.855,100972.584,1.245,0.153
2012/2/18 19:10,242.072,3.869,278.806,100978.088,1.245,0.095
2012/2/18 19:15,239.27,3.567,278.76,100985.408,1.245,0.066
2012/2/18 19:20,236.094,3.408,278.751,100992.736,1.246,0.051
2012/2/18 19:25,232.6,3.365,278.708,100998.224,1.246,0.047
2012/2/18 19:30,229.221,3.399,278.666,101002.808,1.246,0.05
2012/2/18 19:35,226.095,3.506,278.635,101006.472,1.247,0.061
2012/2/18 19:40,222.728,3.683,278.659,101010.128,1.247,0.077
2012/2/18 19:45,218.472,3.948,278.699,101011.048,1.247,0.103
2012/2/18 19:50,214.539,4.254,278.653,101017.456,1.248,0.152
2012/2/18 19:55,211.299,4.461,278.604,101022.944,1.248,0.186
2012/2/18 20:00,208.08,4.553,278.543,101028.44,1.248,0.201
2012/2/18 20:05,204.361,4.632,278.458,101037.592,1.249,0.214
2012/2/18 20:10,200.461,4.721,278.397,101044.92,1.249,0.229
2012/2/18 20:15,197.698,4.782,278.342,101048.576,1.25,0.239
2012/2/18 20:20,195.446,4.812,278.315,101054.992,1.25,0.244
2012/2/18 20:25,193.024,4.821,278.287,101063.224,1.251,0.246
2012/2/18 20:30,190.777,4.757,278.26,101071.472,1.251,0.236
2012/2/18 20:35,188.635,4.611,278.223,101079.712,1.251,0.211
2012/2/18 20:40,186.284,4.419,278.193,101085.2,1.251,0.18
2012/2/18 20:45,184.877,4.202,278.159,101087.944,1.251,0.144
2012/2/18 20:50,185.295,4.01,278.128,101089.784,1.252,0.112
2012/2/18 20:55,185.739,3.927,278.098,101091.608,1.252,0.101
2012/2/18 21:00,185.624,3.952,278.07,101093.448,1.252,0.104
2012/2/18 21:05,184.921,3.955,278.064,101098.936,1.252,0.104
2012/2/18 21:10,184.63,3.946,278.043,101102.6,1.252,0.103
2012/2/18 21:15,185.113,3.979,278.019,101107.176,1.252,0.107
2012/2/18 21:20,186.053,3.994,278.015,101108.096,1.253,0.11
2012/2/18 21:25,186.762,4.025,277.991,101110.832,1.253,0.115
2012/2/18 21:30,187.756,4.089,277.967,101113.584,1.253,0.125
2012/2/18 21:35,189.568,4.129,277.924,101114.496,1.253,0.132
2012/2/18 21:40,190.738,4.123,277.896,101115.416,1.253,0.131
2012/2/18 21:45,190.277,4.123,277.869,101117.248,1.254,0.131
2012/2/18 21:50,188.476,4.129,277.842,101120.912,1.254,0.132
2012/2/18 21:55,187.471,4.126,277.808,101125.488,1.254,0.132
2012/2/18 22:00,187.663,4.071,277.774,101132.816,1.254,0.122
2012/2/18 22:05,188.794,3.988,277.753,101138.304,1.254,0.109
2012/2/18 22:10,190.821,3.976,277.735,101144.712,1.254,0.107
2012/2/18 22:15,194.073,4.025,277.722,101149.288,1.254,0.115
2012/2/18 22:20,197.44,4.092,277.726,101153.864,1.254,0.126
2012/2/18 22:25,199.906,4.168,277.713,101155.704,1.254,0.139
2012/2/18 22:30,202.158,4.196,277.695,101159.36,1.254,0.143
2012/2/18 22:35,205.025,4.165,277.692,101164.856,1.254,0.138
2012/2/18 22:40,207.958,4.098,277.664,101169.44,1.254,0.127
2012/2/18 22:45,209.173,4.028,277.64,101175.84,1.255,0.116
2012/2/18 22:50,207.899,3.961,277.668,101181.336,1.255,0.105
2012/2/18 22:55,205.9,3.915,277.655,101189.576,1.255,0.101
2012/2/18 23:00,204.9,3.848,277.634,101196.896,1.255,0.094
2012/2/18 23:05,205.208,3.738,277.649,101203.312,1.255,0.084
2012/2/18 23:10,205.18,3.619,277.64,101210.632,1.255,0.072
2012/2/18 23:15,203.549,3.534,277.64,101217.96,1.255,0.064
2012/2/18 23:20,200.061,3.512,277.671,101224.368,1.255,0.062
2012/2/18 23:25,196.018,3.528,277.677,101229.856,1.255,0.063
2012/2/18 23:30,192.541,3.534,277.677,101233.52,1.256,0.064
2012/2/18 23:35,189.24,3.531,277.692,101239.016,1.256,0.064
2012/2/18 23:40,186.059,3.589,277.695,101246.344,1.256,0.069
2012/2/18 23:45,183.016,3.732,277.689,101249.088,1.256,0.083
2012/2/18 23:50,180.164,4.001,277.668,101248.168,1.256,0.111
2012/2/18 23:55,177.906,4.327,277.646,101247.256,1.256,0.165
2012/2/19 0:00,176.291,4.593,277.625,101247.256,1.257,0.209
2012/2/19 0:05,175.258,4.825,277.591,101246.344,1.257,0.248
2012/2/19 0:10,174.566,5.023,277.564,101247.256,1.257,0.285
2012/2/19 0:15,173.973,5.13,277.536,101247.256,1.257,0.31
2012/2/19 0:20,173.215,5.31,277.469,101247.256,1.257,0.352
2012/2/19 0:25,172.457,5.536,277.426,101250.912,1.257,0.405
2012/2/19 0:30,172.545,5.615,277.387,101252.752,1.258,0.424
2012/2/19 0:35,173.155,5.594,277.311,101251.832,1.258,0.419
2012/2/19 0:40,173.215,5.609,277.268,101252.752,1.258,0.422
2012/2/19 0:45,173.166,5.685,277.231,101255.496,1.258,0.44
2012/2/19 0:50,173.314,5.798,277.167,101260.992,1.259,0.467
2012/2/19 0:55,173.512,5.899,277.13,101262.824,1.259,0.49
2012/2/19 1:00,173.49,5.969,277.1,101266.488,1.259,0.509
2012/2/19 1:05,173.473,6.0,277.079,101267.4,1.259,0.518
2012/2/19 1:10,173.677,6.015,277.051,101268.312,1.259,0.523
2012/2/19 1:15,173.814,5.99,277.027,101268.312,1.26,0.516
2012/2/19 1:20,173.88,5.966,276.99,101268.312,1.26,0.508
2012/2/19 1:25,173.896,5.975,276.963,101268.312,1.26,0.511
2012/2/19 1:30,173.776,5.978,276.932,101269.224,1.26,0.512
2012/2/19 1:35,173.94,5.99,276.868,101271.976,1.26,0.516
2012/2/19 1:40,173.94,5.954,276.828,101274.728,1.261,0.505
2012/2/19 1:45,173.649,5.853,276.792,101276.552,1.261,0.48
2012/2/19 1:50,173.44,5.771,276.752,101277.472,1.261,0.461
2012/2/19 1:55,173.457,5.746,276.712,101276.552,1.261,0.456
2012/2/19 2:00,174.457,5.761,276.682,101279.304,1.261,0.459
2012/2/19 2:05,176.615,5.746,276.648,101280.216,1.261,0.456
2012/2/19 2:10,179.955,5.706,276.615,101279.304,1.262,0.446
2012/2/19 2:15,183.932,5.682,276.584,101278.384,1.262,0.441
2012/2/19 2:20,188.183,5.652,276.551,101278.384,1.262,0.434
2012/2/19 2:25,192.303,5.523,276.517,101277.472,1.262,0.404
2012/2/19 2:30,195.034,5.325,276.483,101276.552,1.262,0.357
2012/2/19 2:35,195.331,5.243,276.444,101276.552,1.262,0.338
2012/2/19 2:40,196.16,5.368,276.416,101277.472,1.262,0.367
2012/2/19 2:45,199.23,5.536,276.395,101281.136,1.262,0.407
2012/2/19 2:50,202.702,5.679,276.383,101283.872,1.262,0.44
2012/2/19 2:55,205.57,5.85,276.377,101286.624,1.262,0.48
2012/2/19 3:00,207.504,6.006,276.377,101289.376,1.262,0.521
2012/2/19 3:05,207.669,5.999,276.364,101291.2,1.262,0.52
2012/2/19 3:10,206.142,5.841,276.34,101293.952,1.262,0.478
2012/2/19 3:15,203.149,5.661,276.31,101297.608,1.263,0.436
2012/2/19 3:20,198.952,5.566,276.303,101302.184,1.263,0.414
2012/2/19 3:25,195.667,5.569,276.282,101309.512,1.263,0.415
2012/2/19 3:30,196.034,5.627,276.261,101315.008,1.263,0.429
2012/2/19 3:35,198.846,5.667,276.252,101317.76,1.263,0.438
2012/2/19 3:40,201.093,5.688,276.233,101319.584,1.263,0.443
2012/2/19 3:45,201.258,5.749,276.221,101324.168,1.263,0.457
2012/2/19 3:50,200.577,5.874,276.218,101330.568,1.263,0.486
2012/2/19 3:55,201.395,6.006,276.212,101336.064,1.264,0.522
2012/2/19 4:00,203.532,6.002,276.2,101340.64,1.264,0.521
2012/2/19 4:05,204.872,5.96,276.184,101344.304,1.264,0.508
2012/2/19 4:10,204.356,5.944,276.172,101347.968,1.264,0.503
